"""state""","""age""","""airbag""","""injury""","""restraint""","""sex""","""inimpact""","""modelyr""","""airbagAvail""","""airbagDeploy""","""Restraint""","""D_injury""","""D_airbagAvail""","""D_airbagDeploy""","""D_Restraint""","""year"""
27,75,30,1,3,2,3,1987,0,0,1,0,0,0,1,1998
27,69,30,2,3,2,6,1994,0,0,1,2,0,0,1,1998
27,69,30,2,3,2,9,1988,0,0,1,4,0,0,1,1998
27,76,1,2,3,2,6,1996,1,1,1,4,1,1,1,1998
27,72,30,4,99,1,3,1987,0,0,2,3,0,0,2,1998
27,15,30,2,13,1,0,1994,0,0,0,4,0,0,0,1998
27,51,30,3,3,2,12,1989,0,0,1,3,0,0,1,1998
27,35,30,4,0,1,99,1997,0,0,0,4,0,0,0,1998
27,999,30,0,99,2,12,1995,0,0,2,0,0,0,1,1998
27,33,30,2,3,2,9,1987,0,0,1,4,0,0,1,1998
27,49,30,1,0,2,0,1987,0,0,0,4,0,0,0,1998
27,15,30,3,0,1,3,1994,0,0,0,4,0,0,0,1998
27,79,30,4,0,1,0,1996,0,0,0,0,0,0,2,1998
27,19,30,0,3,2,3,1986,0,0,1,1,0,0,1,1998
27,999,30,1,0,1,9,1993,0,0,0,4,0,0,0,1998
27,62,30,3,3,2,12,1998,0,0,1,4,0,0,1,1998
27,72,30,3,0,2,6,1992,0,0,0,4,0,0,0,1998
27,73,30,3,8,2,12,1996,0,0,1,2,0,0,1,1998
27,11,30,1,8,2,6,1990,0,0,1,1,0,0,1,1998
27,26,30,2,8,1,12,1993,0,0,1,2,0,0,1,1998
27,18,30,4,0,2,3,1988,0,0,0,3,0,0,0,1998
27,26,30,0,8,1,12,1991,0,0,1,0,0,0,1,1998
27,80,30,4,3,1,12,1993,0,0,1,2,0,0,1,1998
27,49,30,4,0,2,0,1994,0,0,0,3,0,0,0,1998
27,18,1,2,0,1,6,1998,1,1,0,3,1,1,0,1998
27,48,30,4,0,2,9,1991,0,0,0,2,0,0,0,1998
27,22,30,4,99,1,6,1992,0,0,2,3,0,0,0,1998
27,26,30,2,3,1,12,1987,0,0,1,4,0,0,1,1998
27,5,30,1,8,1,9,1991,0,0,1,4,0,0,0,1998
27,17,30,4,0,2,99,1991,0,0,0,4,0,0,0,1998
27,19,30,2,0,1,0,1985,0,0,0,4,0,0,0,1998
27,70,30,4,3,2,12,1986,0,0,1,3,0,0,1,1998
27,61,30,4,3,2,12,1991,0,0,1,3,1,1,1,1998
27,20,30,1,8,1,0,1986,0,0,1,4,0,0,0,1998
27,19,30,4,99,1,12,1992,0,0,2,3,0,0,2,1998
27,38,30,2,8,2,3,1990,0,0,1,2,0,0,1,1998
27,62,30,1,8,2,12,1979,0,0,1,0,0,0,1,1998
27,58,30,3,3,2,9,1992,0,0,1,4,0,0,1,1998
27,59,30,2,3,2,3,1986,0,0,1,0,0,0,1,1998
27,21,30,4,0,1,0,1998,0,0,0,3,0,0,0,1998
27,14,30,3,0,2,12,1983,0,0,0,4,0,0,0,1998
27,77,30,1,8,2,9,1985,0,0,1,4,0,0,1,1998
27,12,30,1,8,1,12,1990,0,0,1,1,0,0,1,1998
27,70,30,3,3,2,9,1995,0,0,1,4,0,0,1,1998
27,12,30,2,0,1,9,1980,0,0,0,4,0,0,0,1998
27,21,30,2,0,1,12,1990,0,0,0,0,0,0,1,1998
27,21,30,1,8,1,12,9999,0,0,1,0,0,0,1,1998
27,16,30,4,0,2,99,1996,0,0,0,1,0,0,0,1998
27,17,30,4,0,1,0,1989,0,0,0,2,0,0,0,1998
27,81,30,2,0,2,12,1993,0,0,0,4,0,0,0,1998
27,19,30,2,99,1,6,1994,0,0,2,1,0,0,2,1998
27,84,30,4,3,2,3,1990,0,0,1,0,0,0,1,1998
27,51,30,4,99,1,3,1994,0,0,2,3,0,0,2,1998
27,32,30,2,0,2,12,1991,0,0,0,4,0,0,0,1998
27,85,30,4,13,2,12,1989,0,0,0,2,0,0,0,1998
27,19,30,4,0,1,12,1994,0,0,0,4,0,0,0,1998
27,4,30,1,99,1,0,1994,0,0,2,4,1,1,0,1998
27,41,30,2,99,1,12,1990,0,0,2,4,0,0,2,1998
27,67,30,5,99,2,12,1991,0,0,2,5,0,0,2,1998
27,64,30,4,0,1,12,1993,0,0,0,3,0,0,0,1998
27,86,30,4,0,2,3,1987,0,0,0,4,0,0,0,1998
27,19,30,4,0,1,3,1988,0,0,0,3,0,0,0,1998
27,34,30,3,0,1,9,1984,0,0,0,4,0,0,0,1998
27,17,30,4,3,2,3,1992,0,0,1,2,0,0,1,1998
27,37,30,0,3,1,12,1991,0,0,1,1,0,0,1,1998
27,22,30,4,3,2,3,1988,0,0,1,1,0,0,1,1998
27,81,30,4,3,2,9,1986,0,0,1,4,0,0,1,1998
27,23,30,0,0,2,12,1992,0,0,0,0,0,0,0,1998
27,61,30,2,3,2,12,1992,0,0,1,1,1,1,1,1998
27,999,29,0,99,1,9,1997,1,2,2,0,1,1,1,1998
27,62,30,2,0,1,12,1987,0,0,0,4,0,0,0,1998
27,17,30,4,0,2,0,1988,0,0,0,3,0,0,0,1998
27,8,30,2,0,2,0,1997,0,0,0,4,0,0,0,1998
27,16,30,4,99,2,3,1993,0,0,2,3,0,0,2,1998
27,18,30,2,0,1,0,9999,0,0,0,4,0,0,0,1998
27,13,30,4,0,1,6,1989,0,0,0,3,0,0,0,1998
27,42,30,2,8,2,3,1990,0,0,1,4,0,0,1,1998
27,65,30,4,3,2,0,1997,0,0,1,3,0,0,0,1998
27,86,30,4,3,2,12,1987,0,0,1,4,0,0,1,1998
27,93,30,4,3,1,3,1993,0,0,1,2,0,0,1,1998
27,2,30,4,14,2,99,1996,0,0,0,3,0,0,1,1998
27,46,30,2,8,2,9,1993,0,0,1,4,0,0,1,1998
27,65,30,2,3,2,9,1988,0,0,1,4,0,0,1,1998
27,86,30,4,0,2,12,1992,0,0,0,4,0,0,1,1998
27,64,30,2,3,1,12,1992,0,0,1,0,0,0,1,1998
27,4,30,4,14,2,3,1995,0,0,0,0,0,0,1,1998
27,51,30,3,0,2,9,1998,0,0,0,4,0,0,0,1998
27,20,30,4,0,1,9,1980,0,0,0,3,0,0,0,1998
27,19,30,2,0,1,99,1983,0,0,0,2,0,0,0,1998
27,17,30,3,99,2,12,1990,0,0,2,4,0,0,2,1998
27,39,30,2,3,1,12,1993,0,0,1,3,0,0,1,1998
27,27,30,2,8,1,99,1996,0,0,1,4,0,0,1,1998
27,34,30,2,99,2,9,1992,0,0,2,4,1,1,1,1998
27,69,30,2,3,1,13,1992,0,0,1,4,0,0,1,1998
27,22,30,2,0,1,3,1991,0,0,0,2,0,0,0,1998
27,27,30,2,0,1,12,1997,0,0,0,3,0,0,0,1998
27,18,30,2,0,1,0,1998,0,0,0,4,0,0,0,1998
27,26,30,3,99,1,9,1997,0,0,2,4,1,1,0,1998
27,18,30,4,0,2,3,1987,0,0,0,1,0,0,0,1998
27,25,30,4,3,1,0,1993,0,0,1,4,0,0,0,1998
27,54,30,4,8,1,99,1987,0,0,1,1,0,0,1,1998
27,21,30,1,99,2,3,1990,0,0,2,1,0,0,2,1998
27,42,30,3,0,2,9,1994,0,0,0,4,0,0,0,1998
27,19,30,3,0,1,0,1987,0,0,0,4,0,0,0,1998
27,7,30,2,0,1,9,1989,0,0,0,4,0,0,2,1998
27,20,30,4,0,1,99,1989,0,0,0,3,0,0,0,1998
27,38,30,0,0,2,99,1984,0,0,0,4,0,0,0,1998
27,16,30,4,3,2,3,1985,0,0,1,3,0,0,1,1998
27,74,30,2,3,2,3,1993,0,0,1,4,0,0,1,1998
27,73,30,4,13,2,9,1991,0,0,0,2,0,0,1,1998
27,16,30,4,0,2,99,1991,0,0,0,3,0,0,0,1998
27,33,30,1,99,1,12,1997,0,0,2,1,0,0,2,1998
27,25,30,0,8,2,12,1988,0,0,1,0,0,0,1,1998
27,21,30,3,0,2,3,1979,0,0,0,3,0,0,0,1998
27,86,30,4,8,2,9,1991,0,0,1,4,0,0,1,1998
28,16,99,4,0,1,12,1995,2,2,0,2,2,2,1,1998
28,4,29,4,0,1,12,1994,1,2,0,2,1,1,0,1998
28,76,99,4,3,2,12,1992,2,2,1,4,2,2,1,1998
28,76,99,4,3,2,3,1996,2,2,1,2,2,2,1,1998
28,20,99,3,3,1,12,1992,2,2,1,3,2,2,0,1998
28,67,99,4,0,2,13,1978,2,2,0,2,2,2,0,1998
28,11,99,2,0,2,9,1987,2,2,0,2,2,2,0,1998
28,39,99,4,0,2,12,1987,2,2,0,4,2,2,0,1998
28,50,99,1,3,2,12,1996,2,2,1,1,2,2,1,1998
28,34,99,1,0,1,12,1991,2,2,0,1,2,2,1,1998
28,39,99,4,0,1,12,1994,2,2,0,2,2,2,0,1998
28,20,30,2,0,1,6,1996,0,0,0,0,2,2,0,1998
28,59,99,4,3,2,12,1994,2,2,1,2,2,2,1,1998
28,16,99,4,0,1,3,1988,2,2,0,3,2,2,0,1998
28,23,99,3,3,2,9,1991,2,2,1,4,2,2,1,1998
28,18,99,0,2,1,12,1990,2,2,1,0,2,2,1,1998
28,26,99,4,3,2,6,1995,2,2,1,0,2,2,1,1998
28,31,99,0,3,1,9,1992,2,2,1,0,2,2,1,1998
28,46,99,4,0,2,3,1995,2,2,0,4,2,2,0,1998
28,34,99,4,0,1,13,1992,2,2,0,3,2,2,0,1998
28,18,30,4,0,1,12,1994,0,0,0,2,0,0,0,1998
28,21,30,3,0,2,9,1986,0,0,0,4,0,0,0,1998
28,23,30,4,0,2,12,1990,0,0,0,3,0,0,0,1998
28,30,30,4,0,2,12,1989,0,0,0,3,0,0,0,1998
28,17,30,3,0,1,9,1985,0,0,0,4,0,0,0,1998
28,77,30,4,3,1,6,1992,0,0,1,0,0,0,1,1998
28,20,30,4,0,2,9,1994,0,0,0,3,0,0,0,1998
28,2,30,3,0,1,9,1987,0,0,0,4,0,0,0,1998
28,29,30,3,0,2,9,1988,0,0,0,3,0,0,0,1998
28,14,99,4,3,2,12,1991,2,2,1,2,2,2,1,1998
28,2,99,2,3,1,12,1992,2,2,1,2,0,0,1,1998
28,15,30,2,2,2,9,1992,0,0,1,4,0,0,1,1998
28,15,30,4,0,1,12,1996,0,0,0,2,0,0,1,1998
28,15,30,3,0,1,12,1979,0,0,0,4,0,0,0,1998
28,13,30,2,0,2,3,1980,0,0,0,2,0,0,0,1998
28,65,30,3,3,2,3,1990,0,0,1,4,0,0,1,1998
28,14,30,2,0,1,12,1995,0,0,0,4,0,0,0,1998
28,21,30,3,3,1,12,1996,0,0,1,4,0,0,1,1998
28,999,29,3,3,2,9,9999,1,2,1,3,1,2,1,1998
28,22,30,0,2,2,9,1996,0,0,1,0,0,0,1,1998
28,32,30,3,0,2,9,1993,0,0,0,4,0,0,0,1998
28,13,30,2,2,2,9,1990,0,0,1,4,0,0,1,1998
28,84,30,4,99,1,12,1989,0,0,2,4,0,0,2,1998
28,2,30,1,0,1,9,1997,0,0,0,4,0,0,1,1998
28,81,30,3,3,2,3,1994,0,0,1,4,0,0,1,1998
28,19,30,4,3,2,12,1992,0,0,1,1,0,0,1,1998
28,42,30,4,0,1,12,1993,0,0,0,4,0,0,0,1998
28,20,30,4,3,2,3,1997,0,0,1,4,0,0,1,1998
28,999,30,2,0,1,3,1987,0,0,0,3,0,0,0,1998
28,79,30,4,0,1,9,1990,0,0,0,3,0,0,0,1998
28,18,30,2,0,2,12,1990,0,0,0,0,0,0,0,1998
28,46,30,1,3,1,13,1976,0,0,1,4,0,0,0,1998
28,5,30,0,0,2,12,1993,0,0,0,0,0,0,1,1998
28,25,30,1,3,2,3,1994,0,0,1,4,0,0,0,1998
28,14,30,4,0,2,3,1989,0,0,0,2,0,0,0,1998
28,38,30,4,0,2,9,1990,0,0,0,3,0,0,0,1998
28,35,30,3,3,1,9,1992,0,0,1,3,0,0,0,1998
28,71,30,3,0,2,12,1986,0,0,0,4,0,0,0,1998
28,20,30,4,0,1,12,1993,0,0,0,2,0,0,0,1998
28,17,30,4,0,1,12,1986,0,0,0,4,0,0,0,1998
28,30,30,3,0,1,12,1992,0,0,0,4,0,0,0,1998
28,8,30,3,0,1,9,1983,0,0,0,4,0,0,0,1998
28,38,30,2,2,2,12,1987,0,0,1,4,0,0,0,1998
28,19,30,4,0,1,12,1985,0,0,0,1,0,0,0,1998
28,46,30,0,2,2,12,1981,0,0,1,0,0,0,0,1998
28,67,30,3,0,2,9,1990,0,0,0,4,0,0,0,1998
28,31,30,3,0,1,12,1985,0,0,0,4,0,0,0,1998
28,68,30,4,0,1,9,1978,0,0,0,4,0,0,0,1998
28,33,30,4,0,2,12,1985,0,0,0,2,0,0,0,1998
28,28,30,4,0,2,12,1986,0,0,0,3,0,0,0,1998
28,28,30,0,0,2,9,1985,0,0,0,0,0,0,1,1998
28,27,30,1,3,2,12,1989,0,0,1,4,0,0,1,1998
28,23,2,1,0,1,9,1995,1,1,0,4,1,1,0,1998
28,64,30,1,3,1,12,1994,0,0,1,1,0,0,1,1998
28,1,30,4,4,2,9,1994,0,0,1,3,0,0,1,1998
28,24,30,3,0,1,12,1982,0,0,0,3,0,0,0,1998
28,54,30,4,0,1,3,1985,0,0,0,4,0,0,0,1998
28,21,30,3,3,1,12,1994,0,0,1,4,0,0,1,1998
28,46,30,2,3,2,12,1994,0,0,1,2,0,0,1,1998
28,62,30,0,3,2,9,1988,0,0,1,2,0,0,1,1998
28,22,30,1,0,1,9,1988,0,0,0,1,0,0,0,1998
28,50,30,4,0,1,6,1983,0,0,0,3,0,0,0,1998
28,47,30,3,3,2,12,1997,0,0,1,2,0,0,1,1998
28,63,30,4,0,1,9,1992,0,0,0,3,0,0,1,1998
28,33,2,4,0,2,9,1995,1,1,0,4,1,1,0,1998
28,22,30,1,3,2,9,1992,0,0,1,1,0,0,1,1998
28,19,30,0,0,1,12,1988,0,0,0,0,0,0,0,1998
28,34,30,2,0,1,12,1987,0,0,0,2,0,0,0,1998
28,19,30,0,0,2,12,1986,0,0,0,0,0,0,1,1998
28,67,30,0,3,1,9,1995,0,0,1,0,0,0,1,1998
28,58,30,0,3,1,3,1995,0,0,1,0,0,0,1,1998
28,14,30,0,0,1,9,1973,0,0,0,4,0,0,0,1998
28,38,30,3,0,1,9,1984,0,0,0,4,0,0,0,1998
28,11,30,3,0,2,3,1987,0,0,0,3,0,0,0,1998
28,16,30,2,0,2,12,1995,0,0,0,4,0,0,0,1998
28,19,30,4,0,2,12,1988,0,0,0,2,0,0,1,1998
28,32,30,2,0,1,12,1972,0,0,0,4,0,0,0,1998
28,26,30,0,0,1,12,1992,0,0,0,1,0,0,0,1998
28,16,30,4,3,2,12,1997,0,0,1,2,0,0,1,1998
28,74,30,4,3,2,12,1986,0,0,1,3,0,0,1,1998
28,18,30,4,0,1,12,1993,0,0,0,0,0,0,0,1998
28,31,30,2,0,2,3,1996,0,0,0,2,0,0,1,1998
28,10,30,4,2,2,6,1995,0,0,1,2,1,1,0,1998
28,38,30,4,3,1,9,1990,0,0,1,3,0,0,1,1998
28,8,30,4,0,1,13,1997,0,0,0,1,0,0,0,1998
28,19,30,4,0,1,12,1983,0,0,0,1,0,0,0,1998
28,19,30,3,0,1,9,1983,0,0,0,3,0,0,1,1998
28,30,30,4,0,1,12,1995,0,0,0,2,0,0,1,1998
28,47,30,4,0,2,9,1990,0,0,0,3,0,0,1,1998
28,42,30,2,0,1,12,1984,0,0,0,4,0,0,0,1998
28,29,30,0,3,2,12,1992,0,0,1,0,0,0,1,1998
28,18,30,2,0,2,13,1998,0,0,0,2,0,0,1,1998
28,68,30,1,3,2,9,1989,0,0,1,1,0,0,1,1998
28,47,30,2,0,1,3,1987,0,0,0,4,0,0,0,1998
28,58,30,4,3,2,12,1986,0,0,1,2,0,0,1,1998
28,23,30,1,0,2,3,1990,0,0,0,1,0,0,1,1998
28,15,30,2,0,1,3,1996,0,0,0,2,1,1,0,1998
28,31,30,0,3,1,12,1983,0,0,1,1,0,0,1,1998
28,19,30,2,3,2,9,1993,0,0,1,4,0,0,1,1998
28,12,30,3,0,2,12,1986,0,0,0,4,0,0,0,1998
28,65,30,4,0,2,6,1982,0,0,0,4,0,0,0,1998
28,71,30,4,0,1,13,1997,0,0,0,2,0,0,1,1998
28,15,30,3,2,2,12,1995,0,0,1,4,0,0,1,1998
28,39,30,3,0,1,12,1977,0,0,0,3,0,0,0,1998
28,21,30,4,3,1,12,1997,0,0,1,2,0,0,0,1998
28,19,30,4,0,2,9,1989,0,0,0,2,0,0,0,1998
28,1,30,3,0,1,12,1998,0,0,0,3,0,0,0,1998
28,68,30,1,3,2,9,1996,0,0,1,1,0,0,1,1998
28,63,30,3,3,1,12,1993,0,0,1,4,0,0,1,1998
28,26,30,2,2,1,9,1997,0,0,1,2,0,0,1,1998
28,22,30,4,3,1,12,1991,0,0,1,4,0,0,0,1998
28,44,30,0,3,2,13,1992,0,0,1,1,0,0,1,1998
28,80,30,4,0,2,12,1991,0,0,0,3,0,0,1,1998
28,53,30,3,3,2,12,1996,0,0,1,3,0,0,1,1998
28,23,30,3,0,1,6,1988,0,0,0,4,0,0,0,1998
28,0,30,0,4,1,12,1992,0,0,1,0,0,0,1,1998
28,45,30,4,3,2,12,1993,0,0,1,2,0,0,1,1998
28,20,30,2,3,1,12,1997,0,0,1,4,0,0,0,1998
28,76,30,4,99,2,9,1994,0,0,2,4,0,0,2,1998
28,4,30,2,3,1,9,1996,0,0,1,2,0,0,0,1998
28,56,30,2,0,2,3,1990,0,0,0,2,0,0,0,1998
28,77,30,2,3,2,3,1983,0,0,1,4,0,0,1,1998
28,5,30,4,0,2,12,1987,0,0,0,2,0,0,1,1998
28,27,30,3,0,2,12,1989,0,0,0,4,0,0,0,1998
28,999,30,3,0,2,12,1995,0,0,0,3,0,0,1,1998
28,65,30,4,0,1,9,1993,0,0,0,3,0,0,1,1998
28,48,30,1,3,2,12,1993,0,0,1,2,0,0,1,1998
28,20,30,2,3,1,3,1998,0,0,1,4,0,0,1,1998
28,24,30,1,3,2,6,1988,0,0,1,1,0,0,1,1998
28,58,30,2,0,2,12,1984,0,0,0,2,0,0,0,1998
28,27,30,3,2,1,9,1997,0,0,1,4,0,0,0,1998
28,30,30,4,3,2,12,1991,0,0,1,0,0,0,1,1998
28,25,30,0,3,1,12,1995,0,0,1,0,0,0,1,1998
28,33,30,1,0,1,12,1983,0,0,0,4,0,0,1,1998
28,80,30,4,3,2,3,1991,0,0,1,2,0,0,1,1998
28,35,30,4,0,2,13,1983,0,0,0,0,0,0,0,1998
28,30,30,4,0,2,3,1993,0,0,0,4,0,0,0,1998
28,7,30,2,0,1,12,1994,0,0,0,4,0,0,0,1998
28,75,30,4,0,2,9,1993,0,0,0,4,0,0,0,1998
28,22,30,0,0,1,9,1979,0,0,0,2,0,0,1,1998
28,999,30,2,0,1,12,1987,0,0,0,4,0,0,0,1998
28,63,30,2,3,1,9,1999,0,0,1,2,0,0,1,1998
28,8,30,2,0,1,6,1994,0,0,0,2,0,0,1,1998
28,33,30,3,3,1,12,1997,0,0,1,4,0,0,0,1998
28,33,30,4,0,2,9,1988,0,0,0,3,0,0,0,1998
28,19,30,2,0,1,9,1986,0,0,0,2,0,0,0,1998
28,39,30,4,3,2,3,1996,0,0,1,2,0,0,0,1998
28,67,30,4,3,2,9,1995,0,0,1,2,0,0,1,1998
28,41,30,4,0,1,12,1996,0,0,0,4,0,0,0,1998
28,15,30,2,3,1,9,1995,0,0,1,2,0,0,1,1998
28,17,30,2,0,2,9,1991,0,0,0,2,0,0,1,1998
28,67,30,4,3,2,9,1994,0,0,1,4,0,0,1,1998
28,37,30,0,0,2,12,1987,0,0,0,4,0,0,0,1998
28,16,30,2,3,2,9,1997,0,0,1,3,0,0,0,1998
28,20,30,4,3,2,12,1997,0,0,1,4,0,0,1,1998
28,19,30,3,99,1,9,1988,0,0,2,3,0,0,1,1998
28,30,30,4,0,1,9,1975,0,0,0,4,0,0,0,1998
28,24,30,3,0,1,12,1995,0,0,0,4,0,0,0,1998
28,42,30,4,0,1,12,1985,0,0,0,2,0,0,0,1998
28,27,30,4,0,1,9,1996,0,0,0,1,0,0,0,1998
28,50,30,4,0,2,9,1984,0,0,0,3,0,0,0,1998
28,56,30,4,0,1,9,1990,0,0,0,4,0,0,0,1998
28,999,30,2,0,1,9,1984,0,0,0,4,0,0,0,1998
28,78,30,2,0,1,9,1988,0,0,0,3,0,0,0,1998
28,63,30,2,3,2,12,1996,0,0,1,4,0,0,1,1998
28,91,30,4,3,2,3,1985,0,0,1,2,0,0,1,1998
28,16,30,4,0,1,12,1997,0,0,0,2,0,0,1,1998
28,33,30,4,0,1,12,1982,0,0,0,4,0,0,0,1998
28,999,30,0,3,1,13,1992,0,0,1,4,0,0,2,1998
28,14,30,2,0,1,12,1987,0,0,0,4,0,0,0,1998
28,14,30,0,2,1,9,1966,0,0,1,1,0,0,1,1998
28,72,30,3,3,2,12,1994,0,0,1,3,0,0,1,1998
28,52,30,4,3,2,12,1992,0,0,1,3,0,0,1,1998
28,31,30,4,0,1,12,1987,0,0,0,3,0,0,0,1998
28,0,30,2,4,1,12,1994,0,0,1,2,0,0,1,1998
28,7,30,0,3,1,9,1996,0,0,1,0,0,0,1,1998
28,32,30,4,0,2,9,1989,0,0,0,3,0,0,0,1998
28,85,30,1,3,2,9,1995,0,0,1,1,0,0,1,1998
28,3,30,4,3,1,3,1986,0,0,1,3,0,0,1,1998
28,67,30,4,3,2,9,1992,0,0,1,4,0,0,1,1998
28,87,30,2,3,2,9,1994,0,0,1,4,0,0,2,1998
28,60,30,4,0,2,9,1990,0,0,0,4,0,0,0,1998
28,70,30,2,3,2,9,1991,0,0,1,4,0,0,1,1998
28,8,30,3,0,2,12,1996,0,0,0,3,0,0,0,1998
28,38,30,2,3,2,12,1992,0,0,1,0,0,0,1,1998
28,58,30,4,0,2,3,1987,0,0,0,4,0,0,0,1998
28,19,30,4,0,2,12,1984,0,0,0,4,0,0,0,1998
28,19,30,0,0,1,6,1979,0,0,0,0,0,0,1,1998
28,25,30,4,3,2,12,1997,0,0,1,4,0,0,0,1998
28,71,30,3,3,2,12,1994,0,0,1,4,0,0,1,1998
28,28,30,2,0,1,12,1988,0,0,0,2,0,0,0,1998
28,20,30,2,3,2,12,1988,0,0,1,4,0,0,1,1998
28,84,30,4,3,1,9,1994,0,0,1,1,0,0,1,1998
28,67,30,4,0,1,12,1995,0,0,0,3,0,0,0,1998
28,59,30,2,3,2,3,1996,0,0,1,3,0,0,1,1998
28,22,30,4,0,1,12,1996,0,0,0,4,0,0,0,1998
28,50,30,4,3,2,9,1996,0,0,1,4,0,0,1,1998
28,24,30,2,0,2,12,1988,0,0,0,4,0,0,0,1998
28,24,30,4,3,1,12,1994,0,0,1,0,0,0,1,1998
28,49,30,4,0,1,9,1978,0,0,0,3,0,0,0,1998
28,47,30,3,3,2,6,1995,0,0,1,3,0,0,1,1998
28,999,30,0,3,1,9,1990,0,0,1,0,0,0,1,1998
28,17,30,3,0,1,12,1980,0,0,0,3,0,0,0,1998
28,21,30,3,0,2,9,1982,0,0,0,4,0,0,0,1998
28,17,30,3,3,1,12,1985,0,0,1,3,0,0,0,1998
28,17,30,3,3,2,9,1981,0,0,1,3,0,0,1,1998
28,23,30,4,0,1,13,1998,0,0,0,2,0,0,1,1998
28,25,30,1,3,2,9,1996,0,0,1,1,0,0,1,1998
28,37,30,2,0,1,3,1988,0,0,0,4,0,0,0,1998
28,52,30,2,0,1,3,1984,0,0,0,4,0,0,0,1998
28,20,30,3,0,1,12,1997,0,0,0,2,0,0,0,1998
28,20,30,4,3,1,12,1996,0,0,1,3,0,0,1,1998
28,21,30,2,0,1,13,1979,0,0,0,4,0,0,0,1998
28,9,30,4,3,1,12,1993,0,0,1,2,0,0,1,1998
28,60,30,0,0,1,12,1997,0,0,0,2,0,0,1,1998
28,19,30,4,3,1,13,1988,0,0,1,3,0,0,1,1998
28,25,30,0,0,2,12,1990,0,0,0,0,0,0,0,1998
28,20,30,1,3,2,9,1994,0,0,1,1,0,0,1,1998
28,65,30,4,3,2,12,1989,0,0,1,0,0,0,1,1998
28,16,30,2,3,2,12,1995,0,0,1,2,0,0,1,1998
28,60,30,4,0,2,3,1994,0,0,0,4,0,0,0,1998
28,22,30,2,2,2,9,1985,0,0,1,4,0,0,1,1998
28,29,30,4,0,1,13,1990,0,0,0,4,0,0,0,1998
28,49,30,0,0,1,12,1989,0,0,0,0,0,0,1,1998
28,22,30,4,0,1,9,1986,0,0,0,4,0,0,1,1998
28,72,30,4,3,2,3,1985,0,0,1,3,0,0,1,1998
28,33,30,4,0,1,12,1990,0,0,0,2,0,0,0,1998
28,23,30,4,0,1,12,1986,0,0,0,0,0,0,0,1998
28,26,30,3,0,2,9,1995,0,0,0,3,0,0,0,1998
28,20,30,3,3,1,12,1988,0,0,1,3,0,0,0,1998
28,15,30,3,0,1,9,1988,0,0,0,4,0,0,0,1998
28,80,30,4,3,1,12,1992,0,0,1,2,0,0,1,1998
28,27,30,0,3,2,12,1991,0,0,1,0,0,0,1,1998
28,18,30,4,0,2,13,1997,0,0,0,4,0,0,0,1998
28,19,30,2,0,2,12,1994,0,0,0,2,0,0,0,1998
28,36,30,4,0,1,12,1985,0,0,0,3,0,0,0,1998
28,55,30,2,0,1,3,1997,0,0,0,3,0,0,0,1998
28,48,30,1,0,1,9,1992,0,0,0,2,0,0,0,1998
28,17,30,0,3,1,12,1997,0,0,1,0,0,0,1,1998
28,17,30,3,0,1,12,1979,0,0,0,4,0,0,0,1998
28,0,20,0,4,2,12,1990,1,0,1,2,0,0,0,1998
28,42,30,4,0,2,3,1990,0,0,0,4,0,0,0,1998
28,28,30,0,3,2,12,1996,0,0,1,0,0,0,1,1998
28,20,30,1,0,2,12,1988,0,0,0,4,0,0,0,1998
28,33,30,3,3,1,9,1999,0,0,1,3,0,0,1,1998
28,2,30,4,4,2,9,1998,0,0,1,4,0,0,1,1998
28,19,30,3,0,2,12,1996,0,0,0,3,0,0,0,1998
28,19,30,4,0,2,12,1981,0,0,0,2,0,0,0,1998
28,9,30,0,0,1,12,1988,0,0,0,0,0,0,0,1998
28,17,30,3,3,1,9,1990,0,0,1,3,0,0,1,1998
28,26,30,3,3,2,12,1992,0,0,1,4,0,0,1,1998
28,38,30,2,3,2,12,1992,0,0,1,2,0,0,1,1998
28,999,30,3,0,1,12,1992,0,0,0,4,0,0,0,1998
28,90,30,3,3,2,3,1998,0,0,1,4,0,0,1,1998
28,47,30,4,0,2,12,1994,0,0,0,4,0,0,0,1998
28,85,2,4,0,1,3,1996,1,1,0,3,1,1,0,1998
28,31,30,1,3,2,12,1996,0,0,1,1,0,0,1,1998
28,11,30,4,3,2,3,1986,0,0,1,3,0,0,1,1998
28,39,30,4,2,2,12,1993,0,0,1,3,0,0,1,1998
28,20,30,4,0,1,12,1991,0,0,0,3,0,0,0,1998
28,999,30,4,99,2,3,1989,0,0,2,2,0,0,0,1998
28,26,30,2,3,2,13,1998,0,0,1,2,0,0,1,1998
28,24,30,4,3,2,9,1995,0,0,1,3,0,0,1,1998
28,22,30,2,3,2,12,1996,0,0,1,1,0,0,1,1998
28,74,30,2,3,1,9,1990,0,0,1,4,0,0,1,1998
28,999,30,1,0,2,6,1983,0,0,0,4,0,0,0,1998
28,38,2,3,0,2,12,1998,1,1,0,3,1,1,0,1998
28,54,30,0,3,2,12,1991,0,0,1,1,0,0,1,1998
28,15,30,1,2,2,12,1993,0,0,1,2,0,0,1,1998
28,16,30,1,3,1,12,1996,0,0,1,0,0,0,1,1998
28,13,30,4,0,2,12,1993,0,0,0,2,0,0,0,1998
28,74,30,3,2,2,12,1987,0,0,1,4,0,0,1,1998
28,49,30,4,0,1,12,1994,0,0,0,2,0,0,1,1998
